영화코드,영화명,개봉일,장르,대표장르,국가,대표국가
20226886,블랙 아담,20221019.0,"액션,어드벤처,SF",액션,미국,미국
20226957,아바타 리마스터링,20220921.0,"SF,어드벤처,액션,전쟁",SF,미국,미국
20227225,귀못,20221019.0,공포(호러),공포(호러),한국,한국
20227304,오펀: 천사의 탄생,20221012.0,"공포(호러),스릴러",공포(호러),미국,미국
20227338,티켓 투 파라다이스,20221012.0,"멜로/로맨스,코미디",멜로/로맨스,미국,미국
20227374,바빌론,20230201.0,드라마,드라마,미국,미국
20227410,천박사 퇴마 연구소: 설경의 비밀,20230927.0,"판타지,액션",판타지,한국,한국
20227445,원피스 필름 레드,,애니메이션,애니메이션,,
20227514,폴: 600미터,20221116.0,"스릴러,액션",스릴러,"영국,미국",영국
20227626,화란,20231011.0,드라마,드라마,한국,한국
20227654,수라,,다큐멘터리,다큐멘터리,,
20227684,멍뭉이,20230301.0,드라마,드라마,한국,한국
20227751,가재가 노래하는 곳,20221102.0,드라마,드라마,미국,미국
20227762,올빼미,,스릴러,스릴러,,
20227885,프레이 포 더 데블,20221207.0,"미스터리,공포(호러)",미스터리,미국,미국
20227890,슈퍼 마리오 브라더스,20230426.0,"애니메이션,어드벤처,코미디",애니메이션,미국,미국
20227925,몬스터 신부: 101번째 프로포즈,20221228.0,"애니메이션,코미디,판타지,어드벤처",애니메이션,"헝가리,러시아",헝가리
20227979,보통의 가족,20241016.0,드라마,드라마,한국,한국
20228016,"여름을 향한 터널, 이별의 출구",20230914.0,애니메이션,애니메이션,일본,일본
20228190,스트레인지 월드,20221123.0,애니메이션,애니메이션,미국,미국
20228255,프린스 챠밍,20230111.0,"애니메이션,판타지",애니메이션,"미국,영국,캐나다",미국
20228297,유포자들,20221123.0,"범죄,드라마,스릴러",범죄,한국,한국
20228308,극장판 뽀로로와 친구들: 바이러스를 없애줘!,,애니메이션,애니메이션,,
20228309,핑크퐁 시네마 콘서트 2: 원더스타 콘서트 대작전,,애니메이션,애니메이션,,
20228313,"오늘 밤, 세계에서 이 사랑이 사라진다 해도",,멜로/로맨스,멜로/로맨스,,
20228357,극장판 소드 아트 온라인 -프로그레시브- 짙은 어둠의 스케르초,20221110.0,"애니메이션,액션,판타지",애니메이션,일본,일본
20228532,한산 리덕스,20221116.0,"액션,드라마",액션,한국,한국
20228555,더 퍼스트 슬램덩크,20230104.0,애니메이션,애니메이션,일본,일본
20228602,엔시티 드림 더 무비 : 인 어 드림,20221130.0,다큐멘터리,다큐멘터리,한국,한국
20228631,양자경의 더 모든 날 모든 순간,20221123.0,"액션,코미디",액션,미국,미국
20228640,신비아파트 극장판 차원도깨비와 7개의 세계,,애니메이션,애니메이션,,
20228655,스페이스 키드: 우주에서 살아남기,20221207.0,"애니메이션,어드벤처",애니메이션,프랑스,프랑스
20228796,하얼빈,,드라마,드라마,,
20228797,범죄도시4,,"액션,범죄",액션,,
20228819,30일,20231003.0,코미디,코미디,한국,한국
20228829,눈의 여왕5: 스노우 프린세스와 미러랜드의 비밀,,애니메이션,애니메이션,,
20228895,캐리와 슈퍼콜라,20230118.0,애니메이션,애니메이션,한국,한국
20228930,엘리멘탈,,애니메이션,애니메이션,,
20228966,어메이징 모리스,20230215.0,"애니메이션,판타지,어드벤처",애니메이션,독일,독일
20228988,보스,20251003.0,"코미디,액션",코미디,한국,한국
20229166,라일 라일 크로커다일,20230118.0,"가족,뮤지컬,드라마",가족,미국,미국
20229205,메간,20230125.0,"공포(호러),스릴러,코미디",공포(호러),미국,미국
20229365,필사의 추격,20240821.0,"코미디,액션",코미디,한국,한국
20229551,상견니,20230125.0,"드라마,판타지,멜로/로맨스",드라마,대만,대만
2022B512,명탐정 코난: 시한장치의 마천루,20241002.0,애니메이션,애니메이션,일본,일본
20230081,샤잠! 신들의 분노,20230315.0,"액션,어드벤처",액션,미국,미국
20230199,플레인,20230315.0,"액션,스릴러",액션,미국,미국
20230200,똑똑똑,20230308.0,"미스터리,스릴러",미스터리,미국,미국
20230209,앤트맨과 와스프: 퀀텀매니아,20230215.0,액션,액션,미국,미국
20230340,에브리씽 에브리웨어 올 앳 원스+,20230301.0,"액션,코미디",액션,미국,미국
20230484,치킨래빗: 잃어버린 보물을 찾아서,20230318.0,애니메이션,애니메이션,"벨기에,프랑스",벨기에
20230495,아임 히어로 더 파이널,20230301.0,"공연,다큐멘터리",공연,한국,한국
20230533,"귀멸의 칼날: 상현집결, 그리고 도공 마을로",20230302.0,애니메이션,애니메이션,일본,일본
20230641,오토라는 남자,20230329.0,드라마,드라마,미국,미국
20230767,파벨만스,20230322.0,드라마,드라마,미국,미국
20231009,거울 속 외딴 성,20230412.0,"애니메이션,미스터리,판타지",애니메이션,일본,일본
20231010,에어,20230405.0,드라마,드라마,미국,미국
20231029,슬픔의 삼각형,20230517.0,"코미디,드라마",코미디,미국,미국
20231035,카구야 님은 고백받고 싶어 -첫 키스는 끝나지 않아-,20230406.0,애니메이션,애니메이션,일본,일본
20231041,댓글부대,20240327.0,"범죄,드라마",범죄,한국,한국
20231042,빅토리,20240814.0,드라마,드라마,한국,한국
20231089,존 윅 4,20230412.0,액션,액션,미국,미국
20231164,무명,20230426.0,"스릴러,액션",스릴러,중국,중국
20231244,렌필드,20230419.0,"코미디,판타지,공포(호러)",코미디,미국,미국
20231348,극장판 짱구는 못말려: 동물소환 닌자 배꼽수비대,20230504.0,애니메이션,애니메이션,일본,일본
20231415,소풍,20240207.0,드라마,드라마,한국,한국
20231437,문재인입니다,20230510.0,다큐멘터리,다큐멘터리,한국,한국
20231459,탐정 말로,20240321.0,"범죄,액션,스릴러",범죄,"아일랜드,미국",아일랜드
20231495,소주전쟁,20250530.0,드라마,드라마,한국,한국
20231496,가디언즈 오브 갤럭시: Volume 3,,액션,액션,,
20231592,분노의 질주: 라이드 오어 다이,20230517.0,액션,액션,미국,미국
20231677,남은 인생 10년,20230524.0,멜로/로맨스,멜로/로맨스,일본,일본
20231781,애스터로이드 시티,20230628.0,드라마,드라마,미국,미국
20231839,인어공주,20230524.0,"뮤지컬,가족,판타지,멜로/로맨스",뮤지컬,미국,미국
20231889,보 이즈 어프레이드,20230705.0,"어드벤처,공포(호러)",어드벤처,미국,미국
20231971,플래시,,액션,액션,,
20232025,트랜스포머: 비스트의 서막,,액션,액션,,
20232075,명탐정코난: 하이바라 아이 이야기 ~흑철의 미스터리 트레인,,애니메이션,애니메이션,,
20232180,스파이더맨: 어크로스 더 유니버스,,애니메이션,애니메이션,,
20232220,"2022 영탁 단독 콘서트 ""탁쇼""",20230628.0,"공연,다큐멘터리",공연,한국,한국
20232273,인디아나 존스: 운명의 다이얼,20230628.0,"어드벤처,액션",어드벤처,미국,미국
20232394,야당,20250416.0,"범죄,액션",범죄,한국,한국
20232491,핑크퐁 시네마 콘서트3 : 진저브레드맨을 잡아라,20230726.0,애니메이션,애니메이션,한국,한국
20232536,명탐정코난: 흑철의 어영,20230720.0,애니메이션,애니메이션,일본,일본
20232570,극장판 도라에몽: 진구와 하늘의 유토피아,20230708.0,애니메이션,애니메이션,일본,일본
20232629,마야 3: 숲속 왕국의 위기,20230824.0,애니메이션,애니메이션,독일,독일
20232631,미션 임파서블: 데드 레코닝 PART ONE,20230712.0,"액션,스릴러,어드벤처",액션,미국,미국
20232639,극장판 슈퍼윙스: 맥시멈 스피드,20230720.0,애니메이션,애니메이션,한국,한국
20232662,삼악도,20260311.0,"미스터리,공포(호러)",미스터리,한국,한국
20232698,바다 탐험대 옥토넛 어보브 앤 비욘드 : 육지 넘어 하늘까지!,20230810.0,"애니메이션,어드벤처,액션",애니메이션,영국,영국
20232740,바비,20230719.0,기타,기타,미국,미국
20232778,인시디어스: 빨간 문,20230719.0,공포(호러),공포(호러),미국,미국
20232836,몬스터 패밀리 2,20230802.0,애니메이션,애니메이션,영국,영국
20232894,플라워 킬링 문,20231019.0,"범죄,드라마",범죄,미국,미국
20232949,대도시의 사랑법,20241001.0,드라마,드라마,한국,한국
20233006,히트맨2,20250122.0,"코미디,액션",코미디,한국,한국
20233008,로비,20250402.0,"드라마,코미디",드라마,한국,한국
20233014,타겟,20230830.0,스릴러,스릴러,한국,한국
20233038,리볼버,20240807.0,범죄,범죄,한국,한국
20233039,살인자 리포트,20250905.0,"드라마,스릴러",드라마,한국,한국
20233052,메가로돈 2,20230815.0,액션,액션,미국,미국
20233057,아마존 활명수,20241030.0,코미디,코미디,한국,한국
20233075,신체모음.zip,20230830.0,공포(호러),공포(호러),한국,한국
20233178,블루 자이언트,20231018.0,애니메이션,애니메이션,일본,일본
20233218,6시간 후 너는 죽는다,20241016.0,스릴러,스릴러,한국,한국
20233219,호프,20260715.0,"SF,스릴러,액션",SF,한국,한국
20233220,노이즈,20250625.0,"공포(호러),스릴러",공포(호러),한국,한국
20233227,전지적 독자 시점,20250723.0,"판타지,액션",판타지,한국,한국
20233235,가문의 영광: 리턴즈,20230921.0,코미디,코미디,한국,한국
20233259,정보원,20251203.0,"코미디,범죄",코미디,한국,한국
20233261,청설,20241106.0,"드라마,멜로/로맨스",드라마,한국,한국
20233299,크레센도,,다큐멘터리,다큐멘터리,,
20233411,그란 투리스모,20230920.0,액션,액션,미국,미국
20233569,조이 라이드,20230830.0,코미디,코미디,미국,미국
20233597,아르고 원정대: 꼬마 영웅 패티의 대모험,20230921.0,애니메이션,애니메이션,프랑스,프랑스
20233643,닌자터틀: 뮤턴트 대소동,20230914.0,애니메이션,애니메이션,미국,미국
20233743,아이유 콘서트 : 더 골든 아워,20230913.0,"공연,다큐멘터리",공연,한국,한국
20233879,크리에이터,20231003.0,"SF,액션",SF,미국,미국
20234044,베니스 유령 살인사건,20230913.0,"범죄,미스터리,스릴러,공포(호러)",범죄,미국,미국
20234045,설계자,20240529.0,"범죄,드라마",범죄,한국,한국
20234099,극장판 엉덩이 탐정: 미스터리 가면 ~최강의 대결,20230928.0,애니메이션,애니메이션,일본,일본
20234114,괴물,,"드라마,미스터리",드라마,,
20234213,익스펜더블 4,20231018.0,액션,액션,미국,미국
20234253,퍼피 구조대: 더 마이티 무비,20231006.0,"애니메이션,어드벤처",애니메이션,미국,미국
20234277,사나: 저주의 아이,20231004.0,공포(호러),공포(호러),일본,일본
20234281,더 넌 2,20230927.0,공포(호러),공포(호러),미국,미국
20234293,이빨요정 비올레타: 요정나라로 돌아갈래!,20231118.0,"애니메이션,판타지,어드벤처",애니메이션,독일,독일
20234413,프렌치 수프,,"멜로/로맨스,드라마",멜로/로맨스,,
20234581,아가일,20240207.0,"액션,코미디",액션,미국,미국
20234613,더 커버넌트,20240927.0,"전쟁,액션,드라마",전쟁,미국,미국
20234663,바람 따라 만나리 : 김호중의 계절,20231018.0,"공연,다큐멘터리",공연,한국,한국
20234664,그대들은 어떻게 살 것인가,20231025.0,애니메이션,애니메이션,일본,일본
20234666,톡 투 미,20231101.0,공포(호러),공포(호러),"호주,영국",호주
20234673,뽀로로 극장판 슈퍼스타 대모험,,애니메이션,애니메이션,,
20234675,파묘,20240222.0,"미스터리,공포(호러)",미스터리,한국,한국
20234689,괜찮아 괜찮아 괜찮아!,20250226.0,"가족,코미디,드라마",가족,한국,한국
20234730,추락의 해부,20240131.0,"드라마,스릴러",드라마,프랑스,프랑스
20234789,패스트 라이브즈,20240306.0,드라마,드라마,미국,미국
20234797,헝거게임: 노래하는 새와 뱀의 발라드,20231115.0,"액션,어드벤처,SF,스릴러",액션,미국,미국
20234798,극장판 우당탕탕 은하안전단: 진정한 용기!,20231130.0,애니메이션,애니메이션,한국,한국
20234853,엑소시스트: 믿는 자,20231018.0,공포(호러),공포(호러),미국,미국
20234957,스노우 폭스: 썰매개가 될 거야!,20231123.0,"애니메이션,어드벤처",애니메이션,미국,미국
20235030,프레디의 피자가게,20231115.0,"공포(호러),스릴러",공포(호러),미국,미국
20235034,더 마블스,20231108.0,"액션,SF",액션,미국,미국
20235098,나폴레옹,20231206.0,"전쟁,드라마",전쟁,미국,미국
20235253,외계+인 2부,20240110.0,기타,기타,한국,한국
20235261,극장판 파워 디지몬 더 비기닝,20231129.0,애니메이션,애니메이션,일본,일본
20235290,도티와 영원의 탑,20231227.0,애니메이션,애니메이션,한국,한국
20235353,길위에 김대중,20240110.0,다큐멘터리,다큐멘터리,한국,한국
20235459,테일러 스위프트 디 에라스 투어,20231103.0,공연,공연,미국,미국
20235583,인투 더 월드,20240110.0,애니메이션,애니메이션,미국,미국
20235596,트롤: 밴드 투게더,,애니메이션,애니메이션,,
20235613,스턴트맨,20240501.0,"액션,코미디,멜로/로맨스",액션,미국,미국
20235697,엔시티 네이션 : 투 더 월드 인 시네마,20231206.0,"공연,다큐멘터리",공연,한국,한국
20235698,쏘우 X,20231213.0,"공포(호러),스릴러",공포(호러),미국,미국
20235735,아쿠아맨과 로스트 킹덤,,"액션,어드벤처,판타지",액션,,
20235834,위시,20240103.0,애니메이션,애니메이션,미국,미국
20235838,악은 존재하지 않는다,20240327.0,드라마,드라마,일본,일본
20235854,덤 머니,20240117.0,"코미디,드라마",코미디,미국,미국
20235926,퍼펙트 데이즈,20240703.0,드라마,드라마,일본,일본
20235974,인사이드 아웃 2,,애니메이션,애니메이션,,
20235980,말하고 싶은 비밀,20231213.0,멜로/로맨스,멜로/로맨스,일본,일본
