주시작일,순위,영화코드,영화명,개봉일,주간관객,누적관객
20041101,10,20040694,완벽한 그녀에게 딱 한가지 없는 것,2004-11-05,24945,24945
20041108,1,20040673,내 머리 속의 지우개,2004-11-05,637854,1101047
20041108,2,20040671,주홍글씨,2004-10-29,173620,968569
20041108,3,20040695,이프 온리,2004-10-29,165157,408300
20041108,4,20040696,레지던트 이블 2-아포칼립스,2004-11-05,152023,276049
20041108,5,20040641,S 다이어리,2004-10-22,74757,1081092
20041108,6,20040698,쉘 위 댄스,2004-11-12,45507,45507
20041108,7,20040723,사랑에 빠지는 아주 특별한 법칙,2004-11-12,45231,45231
20041108,8,20040716,모터사이클 다이어리,2004-11-12,26998,26998
20041108,9,20040628,우리 형,2004-10-08,20962,1772880
20041108,10,20040694,완벽한 그녀에게 딱 한가지 없는 것,2004-11-05,18019,42964
20041115,1,20040673,내 머리 속의 지우개,2004-11-05,412718,1513765
20041115,2,20040657,여선생 VS 여제자,2004-11-17,300073,300073
20041115,3,20040700,나비효과,2004-11-12,210019,210019
20041115,4,20040695,이프 온리,2004-10-29,158691,566991
20041115,5,20040696,레지던트 이블 2-아포칼립스,2004-11-05,66968,343017
20041115,6,20040704,하나와 앨리스,2004-11-17,54300,54301
20041115,7,20040671,주홍글씨,2004-10-29,48958,1017527
20041115,8,20040731,엑소시스트: 더 비기닝,2004-11-17,39399,39399
20041115,9,20040711,화이트 칙스,2004-11-17,36521,36521
20041115,10,20040698,쉘 위 댄스,2004-11-12,29370,74877
20041122,1,20040700,나비효과,2004-11-12,296494,506513
20041122,2,20040657,여선생 VS 여제자,2004-11-17,265580,565653
20041122,3,20040673,내 머리 속의 지우개,2004-11-05,221096,1734861
20041122,4,20040695,이프 온리,2004-10-29,134113,701104
20041122,5,20040734,노트북,2004-11-26,107093,107093
20041122,6,20040720,택시: 더 멕시멈,2004-11-17,47271,47271
20041122,7,20040738,"DMZ, 비무장지대",2004-11-26,44286,44286
20041122,8,20040472,귀여워,2004-11-26,33391,33391
20041122,9,20040731,엑소시스트: 더 비기닝,2004-11-17,31992,71391
20041122,10,20040704,하나와 앨리스,2004-11-17,30614,84915
20041129,1,20040700,나비효과,2004-11-12,241713,748226
20041129,2,20040734,노트북,2004-11-26,174955,282048
20041129,3,20040657,여선생 VS 여제자,2004-11-17,168690,734343
20041129,4,20040673,내 머리 속의 지우개,2004-11-05,109944,1844805
20041129,5,20040695,이프 온리,2004-10-29,99143,800247
20041129,6,20040715,포가튼,2004-12-03,96496,96496
20041129,7,20040752,까불지마,2004-12-03,68990,68990
20041129,8,20040720,택시: 더 멕시멈,2004-11-17,61790,109061
20041129,9,20040672,발레 교습소,2004-12-03,52051,52051
20041129,10,20040738,"DMZ, 비무장지대",2004-11-26,44035,88321
20041206,1,20040721,오페라의 유령,2004-12-08,441612,442616
20041206,2,20040743,브리짓 존스의 일기2 : 열정과 애정,2004-12-08,309036,309036
20041206,3,20040700,나비효과,2004-11-12,148989,897215
20041206,4,20040734,노트북,2004-11-26,106225,388273
20041206,5,20040657,여선생 VS 여제자,2004-11-17,87144,821487
20041206,6,20040715,포가튼,2004-12-03,84579,181075
20041206,7,20040752,까불지마,2004-12-03,72245,141235
20041206,8,20040695,이프 온리,2004-10-29,47794,848041
20041206,9,20040673,내 머리 속의 지우개,2004-11-05,33489,1878294
20041206,10,20040672,발레 교습소,2004-12-03,30517,82568
20041213,1,20040682,역도산,2004-12-15,481034,481034
20041213,2,20040721,오페라의 유령,2004-12-08,403869,846485
20041213,3,20040743,브리짓 존스의 일기2 : 열정과 애정,2004-12-08,303536,612572
20041213,4,20040717,블레이드 3,2004-12-15,290017,290017
20041213,5,20040745,인크레더블,2004-12-15,244038,244038
20041213,6,20040700,나비효과,2004-11-12,46485,943700
20041213,7,20040736,엘프,2004-12-15,32348,32996
20041213,8,20040734,노트북,2004-11-26,27030,415303
20041213,9,20040657,여선생 VS 여제자,2004-11-17,18756,840243
20041213,10,20040715,포가튼,2004-12-03,15815,196890
20041220,1,20040756,하울의 움직이는 성,2004-12-23,569521,570121
20041220,2,20040682,역도산,2004-12-15,391931,872965
20041220,3,20040721,오페라의 유령,2004-12-08,383480,1229965
20041220,4,20040743,브리짓 존스의 일기2 : 열정과 애정,2004-12-08,312645,925217
20041220,5,20040717,블레이드 3,2004-12-15,302788,592805
20041220,6,20040745,인크레더블,2004-12-15,271279,515317
20041220,7,20040748,폴라 익스프레스,2004-12-23,131070,131070
20041220,8,20040766,여고생 시집가기,2004-12-23,40924,40924
20041220,9,20040746,서바이빙 크리스마스,2004-12-24,23102,23102
20041220,10,20040736,엘프,2004-12-15,19363,52359
20041227,1,20040756,하울의 움직이는 성,2004-12-23,688467,1258588
20041227,2,20040706,알렉산더,2004-12-31,598669,598669
20041227,3,20040755,내셔널 트레져,2004-12-31,381798,381798
20041227,4,20040721,오페라의 유령,2004-12-08,212001,1441966
20041227,5,20040745,인크레더블,2004-12-15,186375,701692
20041227,6,20040750,신석기 블루스,2004-12-30,142189,142189
20041227,7,20040743,브리짓 존스의 일기2 : 열정과 애정,2004-12-08,138978,1064195
20041227,8,20040748,폴라 익스프레스,2004-12-23,123632,254702
20041227,9,20040682,역도산,2004-12-15,121908,994873
20041227,10,20040717,블레이드 3,2004-12-15,110424,703229
20050103,1,20040706,알렉산더,2004-12-31,481179,1079848
20050103,2,20040756,하울의 움직이는 성,2004-12-23,468819,1727407
20050103,3,20040755,내셔널 트레져,2004-12-31,403715,785513
20050103,4,20040744,샤크,2005-01-07,339342,339927
20050103,5,20048103,오션스 트웰브,2005-01-07,332414,332414
20050103,6,20040745,인크레더블,2004-12-15,115994,817686
20050103,7,20040750,신석기 블루스,2004-12-30,115369,257558
20050103,8,20040721,오페라의 유령,2004-12-08,75947,1517913
20050103,9,20040743,브리짓 존스의 일기2 : 열정과 애정,2004-12-08,45040,1109235
20050103,10,20040748,폴라 익스프레스,2004-12-23,31849,286551
20050110,1,20040774,몽정기2,2005-01-14,417232,417232
20050110,2,20040744,샤크,2005-01-07,335952,675879
20050110,3,20040776,쿵푸 허슬,2005-01-14,307190,307190
20050110,4,20048103,오션스 트웰브,2005-01-07,301173,633587
20050110,5,20040756,하울의 움직이는 성,2004-12-23,291842,2019249
20050110,6,20040755,내셔널 트레져,2004-12-31,223784,1009297
20050110,7,20040775,키다리 아저씨,2005-01-14,185570,185866
20050110,8,20040705,월드 오브 투모로우,2005-01-14,179599,180504
20050110,9,20040706,알렉산더,2004-12-31,171422,1251270
20050110,10,20040745,인크레더블,2004-12-15,43652,861338
20050117,1,20040776,쿵푸 허슬,2005-01-14,341360,648550
20050117,2,20040774,몽정기2,2005-01-14,301077,718309
20050117,3,20040756,하울의 움직이는 성,2004-12-23,235527,2254776
20050117,4,20040775,키다리 아저씨,2005-01-14,198063,383929
20050117,5,20040744,샤크,2005-01-07,173530,849409
20050117,6,20040790,뉴 폴리스 스토리,2005-01-21,170050,170520
20050117,7,20040705,월드 오브 투모로우,2005-01-14,146190,326694
20050117,8,20048103,오션스 트웰브,2005-01-07,136300,769887
20050117,9,20040755,내셔널 트레져,2004-12-31,123180,1132477
20050117,10,20040791,엘렉트라,2005-01-21,102811,102811
20050124,1,20040786,공공의 적 2,2005-01-27,825700,825700
20050124,2,20040785,말아톤,2005-01-27,590518,592328
20050124,3,20040779,레모니 스니켓의 위험한 대결,2005-01-28,318057,318057
20050124,4,20040776,쿵푸 허슬,2005-01-14,149078,797628
20050124,5,20040790,뉴 폴리스 스토리,2005-01-21,139680,310200
20050124,6,20040756,하울의 움직이는 성,2004-12-23,130712,2385488
20050124,7,20040774,몽정기2,2005-01-14,84403,802712
20050124,8,20040791,엘렉트라,2005-01-21,61351,164162
20050124,9,20040775,키다리 아저씨,2005-01-14,53044,436973
20050124,10,20040744,샤크,2005-01-07,43636,893045
20050131,1,20040786,공공의 적 2,2005-01-27,786438,1612138
20050131,2,20040785,말아톤,2005-01-27,746899,1339227
20050131,3,20050008,B형 남자친구,2005-02-03,388139,388139
20050131,4,20050007,그때 그 사람들,2005-02-03,266455,266455
20050131,5,20040779,레모니 스니켓의 위험한 대결,2005-01-28,249040,567097
20050131,6,20040798,클로저,2005-02-03,73904,87180
20050131,7,20040756,하울의 움직이는 성,2004-12-23,30103,2415591
20050131,8,20040790,뉴 폴리스 스토리,2005-01-21,26682,336882
20050131,9,20040781,피닉스,2005-02-04,23637,23637
20050131,10,20040776,쿵푸 허슬,2005-01-14,23366,820994
20050207,1,20040785,말아톤,2005-01-27,1082488,2421715
20050207,2,20040786,공공의 적 2,2005-01-27,887538,2499676
20050207,3,20050010,콘스탄틴,2005-02-08,830455,830455
20050207,4,20050008,B형 남자친구,2005-02-03,571213,959352
20050207,5,20050007,그때 그 사람들,2005-02-03,490872,757327
20050207,6,20040779,레모니 스니켓의 위험한 대결,2005-01-28,177875,744972
20050207,7,20040798,클로저,2005-02-03,93785,180965
20050207,8,20040781,피닉스,2005-02-04,25665,49302
20050207,9,20040756,하울의 움직이는 성,2004-12-23,13621,2429212
20050207,10,20040797,마더 데레사,2005-01-21,6853,50851
20050214,1,20040785,말아톤,2005-01-27,524285,2946000
20050214,2,20050010,콘스탄틴,2005-02-08,422113,1252568
20050214,3,20050011,파송송 계란탁,2005-02-18,320107,320107
20050214,4,20040786,공공의 적 2,2005-01-27,311681,2811357
20050214,5,20040749,에비에이터,2005-02-18,206930,206930
20050214,6,20050008,B형 남자친구,2005-02-03,162545,1121897
20050214,7,20040793,"제니, 주노",2005-02-18,115019,115019
20050214,8,20050007,그때 그 사람들,2005-02-03,109423,866750
20050214,9,20040771,레드 아이,2005-02-18,101943,101943
20050214,10,20040798,클로저,2005-02-03,25821,206786
20050221,1,20040785,말아톤,2005-01-27,455905,3401905
20050221,2,20050011,파송송 계란탁,2005-02-18,359896,680003
20050221,3,20050010,콘스탄틴,2005-02-08,251857,1504425
20050221,4,20050018,숨바꼭질,2005-02-25,228222,228222
20050221,5,20040749,에비에이터,2005-02-18,212631,419561
20050221,6,20040786,공공의 적 2,2005-01-27,158888,2970245
20050221,7,20050004,네버랜드를 찾아서,2005-02-25,76478,76651
20050221,8,20040793,"제니, 주노",2005-02-18,74304,189323
20050221,9,20040771,레드 아이,2005-02-18,73682,175625
20050221,10,20050016,나인 야드 2,2005-02-24,49455,49695
20050228,1,20040785,말아톤,2005-01-27,400885,3802790
20050228,2,20050018,숨바꼭질,2005-02-25,307980,536202
20050228,3,20050011,파송송 계란탁,2005-02-18,253782,933785
20050228,4,20050010,콘스탄틴,2005-02-08,185616,1690041
20050228,5,20040749,에비에이터,2005-02-18,162952,582513
20050228,6,20040786,공공의 적 2,2005-01-27,120610,3090855
20050228,7,20050004,네버랜드를 찾아서,2005-02-25,101883,178534
20050228,8,20050012,레이,2005-02-25,101168,154208
20050228,9,20050027,코러스,2005-03-03,62047,62742
20050228,10,20050016,나인 야드 2,2005-02-24,47803,97498
20050307,1,20040778,마파도,2005-03-10,407651,407651
20050307,2,20050028,밀리언 달러 베이비,2005-03-10,234008,234161
20050307,3,20050033,Mr.히치: 당신을 위한 데이트 코치,2005-03-11,192817,192817
20050307,4,20040785,말아톤,2005-01-27,186097,3988887
20050307,5,20050018,숨바꼭질,2005-02-25,116793,652995
20050307,6,20050014,쏘우,2005-03-10,107536,107848
20050307,7,20050011,파송송 계란탁,2005-02-18,59567,993352
20050307,8,20050012,레이,2005-02-25,40883,195091
20050307,9,20050010,콘스탄틴,2005-02-08,39594,1729635
20050307,10,20040786,공공의 적 2,2005-01-27,32745,3123600
20050314,1,20040778,마파도,2005-03-10,608864,1016515
20050314,2,20050013,잠복근무,2005-03-17,449908,451182
20050314,3,20050028,밀리언 달러 베이비,2005-03-10,222340,456501
20050314,4,20050033,Mr.히치: 당신을 위한 데이트 코치,2005-03-11,206186,399003
20050314,5,20050037,호스티지,2005-03-18,130465,130465
20050314,6,20040785,말아톤,2005-01-27,103442,4092329
20050314,7,20050014,쏘우,2005-03-10,93918,201766
20050314,8,20050018,숨바꼭질,2005-02-25,29253,682248
20050314,9,20040751,"여자, 정혜",2005-03-10,15749,32044
20050314,10,20050012,레이,2005-02-25,12872,207963
20050321,1,20040778,마파도,2005-03-10,559995,1576510
20050321,2,20050013,잠복근무,2005-03-17,507497,958679
20050321,3,20050037,호스티지,2005-03-18,171889,302354
20050321,4,20050028,밀리언 달러 베이비,2005-03-10,150892,607393
20050321,5,20050033,Mr.히치: 당신을 위한 데이트 코치,2005-03-11,128252,527255
20050321,6,20050042,"지금, 만나러 갑니다",2005-03-25,79914,81867
20050321,7,20040785,말아톤,2005-01-27,62967,4155296
20050321,8,20040702,윔블던,2005-03-25,55831,55831
20050321,9,20050014,쏘우,2005-03-10,33266,235032
20050321,10,20040741,래더 49,2005-03-25,27764,27764
20050328,1,20050049,주먹이 운다(Crying Fist),2005-04-01,357094,360754
20050328,2,20040778,마파도,2005-03-10,344609,1921119
20050328,3,20050017,달콤한 인생,2005-04-01,324186,324246
20050328,4,20050013,잠복근무,2005-03-17,242081,1200760
20050328,5,20050048,미스 에이전트2 : 라스베가스 잠입사건,2005-04-01,64687,64687
20050328,6,20050028,밀리언 달러 베이비,2005-03-10,63275,670668
20050328,7,20050037,호스티지,2005-03-18,55708,358062
20050328,8,20050042,"지금, 만나러 갑니다",2005-03-25,47494,129361
20050328,9,20050033,Mr.히치: 당신을 위한 데이트 코치,2005-03-11,45223,572478
20050328,10,20050039,유희왕,2010-01-28,35302,35302
20050404,1,20050049,주먹이 운다(Crying Fist),2005-04-01,534035,894789
20050404,2,20050017,달콤한 인생,2005-04-01,420834,745080
20050404,3,20040778,마파도,2005-03-10,345150,2266269
20050404,4,20050013,잠복근무,2005-03-17,196844,1397604
20050404,5,20050029,엄마,2005-04-07,79215,79215
20050404,6,20050048,미스 에이전트2 : 라스베가스 잠입사건,2005-04-01,66462,131149
20050404,7,20040754,블랙아웃,2005-04-07,64411,64411
20050404,8,20050039,유희왕,2010-01-28,54734,90036
20050404,9,20050028,밀리언 달러 베이비,2005-03-10,36585,707253
20050404,10,20050058,화이트 노이즈,2005-04-08,27811,27811
20050411,1,20050049,주먹이 운다(Crying Fist),2005-04-01,266341,1161130
20050411,2,20040772,역전의 명수,2005-04-15,184708,184708
20050411,3,20050017,달콤한 인생,2005-04-01,178375,923455
20050411,4,20040778,마파도,2005-03-10,159801,2426070
20050411,5,20050034,미트 페어런츠2,2005-04-15,99482,99482
20050411,6,20050013,잠복근무,2005-03-17,73093,1470697
20050411,7,20050029,엄마,2005-04-07,55256,134471
20050411,8,20040754,블랙아웃,2005-04-07,41986,106397
20050411,9,20040687,아나콘다2 : 사라지지 않는 저주,2005-04-15,34556,34556
20050411,10,20050039,유희왕,2010-01-28,12748,102784
20050418,1,20040772,역전의 명수,2005-04-15,207717,392425
20050418,2,20050049,주먹이 운다(Crying Fist),2005-04-01,186087,1347217
20050418,3,20050060,어바웃 러브,2005-04-21,145756,145756
20050418,4,20040778,마파도,2005-03-10,129271,2555341
20050418,5,20050017,달콤한 인생,2005-04-01,127488,1050943
20050418,6,20050069,인터프리터,2005-04-22,113615,113615
20050418,7,20050034,미트 페어런츠2,2005-04-15,103498,202980
20050418,8,20050013,잠복근무,2005-03-17,47340,1518037
20050418,9,20040687,아나콘다2 : 사라지지 않는 저주,2005-04-15,40260,74816
20050418,10,20050029,엄마,2005-04-07,20336,154807
20050425,1,20050077,댄서의 순정,2005-04-28,470958,470958
20050425,2,20050065,트리플 X2 : 넥스트 레벨,2005-04-29,189853,189853
20050425,3,20050060,어바웃 러브,2005-04-21,126341,272097
20050425,4,20050069,인터프리터,2005-04-22,112799,226414
20050425,5,20040772,역전의 명수,2005-04-15,99454,491879
20050425,6,20050072,착신아리2,2005-04-29,95066,95066
20050425,7,20050049,주먹이 운다(Crying Fist),2005-04-01,94457,1441674
20050425,8,20040778,마파도,2005-03-10,62729,2618070
20050425,9,20050017,달콤한 인생,2005-04-01,54255,1105198
20050425,10,20050034,미트 페어런츠2,2005-04-15,31071,234051
20050502,1,20050076,혈의 누,2005-05-04,700519,700519
20050502,2,20050077,댄서의 순정,2005-04-28,585059,1056017
20050502,3,20050078,킹덤 오브 헤븐,2005-05-04,545436,545436
20050502,4,20050065,트리플 X2 : 넥스트 레벨,2005-04-29,170105,359958
20050502,5,20050074,밀리언즈,2005-05-04,112518,112518
20050502,6,20050072,착신아리2,2005-04-29,97157,192223
20050502,7,20050060,어바웃 러브,2005-04-21,34008,306105
20050502,8,20050069,인터프리터,2005-04-22,32901,259315
20050502,9,20050049,주먹이 운다(Crying Fist),2005-04-01,16799,1458473
